Unique_ID,Bedroms,Year_Built,Total_Value,Building_Value,Land_Value,Sale_Price,Land_Use,Sale_Date
21396,3,1948,157700,123500,20000,229900,DUPLEX,2014-09-25
21174,4,1975,326000,274800,50000,370000,SINGLE FAMILY,2014-09-25
21656,4,2007,383500,350500,33000,379900,SINGLE FAMILY,2014-09-25
21041,2,1941,558400,256800,295000,665000,SINGLE FAMILY,2014-09-26
21188,5,1971,537800,222800,315000,550000,SINGLE FAMILY,2014-09-26
21424,3,1930,207800,170800,37000,270500,SINGLE FAMILY,2014-09-26
20994,0,0,0,0,0,435000,RESIDENTIAL CONDO,2014-09-26
21062,0,0,0,0,0,340000,RESIDENTIAL CONDO,2014-09-26
20506,0,0,0,0,0,140900,RESIDENTIAL CONDO,2014-09-26
21387,3,1948,332700,295700,37000,94000,SINGLE FAMILY,2014-09-26
21343,0,0,0,0,0,46000,RESIDENTIAL CONDO,2014-09-26
21503,2,1958,137900,67900,60300,170000,SINGLE FAMILY,2014-09-26
21061,0,0,0,0,0,340000,RESIDENTIAL CONDO,2014-09-26
20851,0,0,0,0,0,284675,RESIDENTIAL CONDO,2014-09-26
20784,0,0,0,0,0,249900,SINGLE FAMILY,2014-09-26
21000,0,0,0,0,0,699000,SINGLE FAMILY,2014-09-26
21196,3,1950,92000,74800,14000,60000,SINGLE FAMILY,2014-09-26
20764,0,0,0,0,0,216055,SINGLE FAMILY,2014-09-26
21307,2,1945,107000,72000,35000,90000,SINGLE FAMILY,2014-09-26
21238,3,2014,235400,190400,45000,299900,SINGLE FAMILY,2014-09-26
21264,0,0,0,0,0,279900,SINGLE FAMILY,2014-09-26
21278,4,1994,291200,270200,21000,262500,SINGLE FAMILY,2014-09-26
21679,4,2005,211300,176300,35000,250000,SINGLE FAMILY,2014-09-26
20873,4,1930,387600,182100,195000,439000,SINGLE FAMILY,2014-09-26
21261,0,0,0,0,0,198000,SINGLE FAMILY,2014-09-26
21122,0,0,0,0,0,90900,RESIDENTIAL CONDO,2014-09-26
20491,0,0,0,0,0,174900,RESIDENTIAL CONDO,2014-09-26
21232,4,2014,294700,249700,45000,348000,SINGLE FAMILY,2014-09-26
21328,3,1960,83000,67000,15000,98500,SINGLE FAMILY,2014-09-26
20903,0,0,0,0,0,522300,RESIDENTIAL CONDO,2014-09-26
21097,0,0,0,0,0,121500,RESIDENTIAL CONDO,2014-09-26
21132,0,0,0,0,0,145000,RESIDENTIAL CONDO,2014-09-26
20709,0,0,0,0,0,175000,SINGLE FAMILY,2014-09-26
21865,0,0,0,0,0,137500,SINGLE FAMILY,2014-09-26
21063,2,1939,483800,285300,190000,520000,SINGLE FAMILY,2014-09-26
20682,0,0,0,0,0,110000,RESIDENTIAL CONDO,2014-09-26
21895,0,0,0,0,0,161300,RESIDENTIAL CONDO,2014-09-26
20664,0,0,0,0,0,327000,SINGLE FAMILY,2014-09-26
21344,0,0,0,0,0,48000,RESIDENTIAL CONDO,2014-09-26
20546,0,0,0,0,0,18000,RESIDENTIAL CONDO,2014-09-26
21265,0,0,0,0,0,215000,SINGLE FAMILY,2014-09-26
20681,0,0,0,0,0,195000,SINGLE FAMILY,2014-09-26
21603,0,0,0,0,0,163000,SINGLE FAMILY,2014-09-26
20513,0,0,0,0,0,164900,RESIDENTIAL CONDO,2014-09-26
21963,0,0,0,0,0,362000,RESIDENTIAL CONDO,2014-09-26
21952,0,0,0,0,0,465000,RESIDENTIAL CONDO,2014-09-26
21118,0,0,0,0,0,121500,RESIDENTIAL CONDO,2014-09-26
21112,4,1999,256600,209300,47300,251560,SINGLE FAMILY,2014-09-26
21825,0,0,0,0,0,150000,SINGLE FAMILY,2014-09-26
21448,2,1955,98200,53200,45000,155000,SINGLE FAMILY,2014-09-26
21084,0,0,0,0,0,1725000,SINGLE FAMILY,2014-09-26
20511,0,0,0,0,0,108900,RESIDENTIAL CONDO,2014-09-26
20494,0,0,0,0,0,177523,SINGLE FAMILY,2014-09-26
20668,0,0,0,0,0,365000,SINGLE FAMILY,2014-09-26
21164,0,0,364500,0,364500,402500,VACANT RESIDENTIAL LAND,2014-09-26
21723,0,0,0,0,0,233820,SINGLE FAMILY,2014-09-26
21411,3,2015,221500,211000,10500,115000,SINGLE FAMILY,2014-09-26
21711,0,0,0,0,0,168390,RESIDENTIAL CONDO,2014-09-26
21324,3,1962,82500,62500,20000,75000,SINGLE FAMILY,2014-09-26
20519,3,1953,114300,94300,20000,165000,SINGLE FAMILY,2014-09-26
20869,5,2016,336300,121800,214500,250000,VACANT RESIDENTIAL LAND,2014-09-26
21651,0,0,0,0,0,323910,SINGLE FAMILY,2014-09-26
21877,0,0,0,0,0,100000,RESIDENTIAL CONDO,2014-09-26
20849,4,1930,600400,400800,195000,682500,SINGLE FAMILY,2014-09-26
21217,3,1943,115300,93900,18000,179900,SINGLE FAMILY,2014-09-26
21696,0,0,0,0,0,175000,RESIDENTIAL CONDO,2014-09-26
21017,0,0,0,0,0,372000,RESIDENTIAL CONDO,2014-09-26
21388,3,1940,252600,205700,40000,315000,SINGLE FAMILY,2014-09-26
21408,0,0,10500,0,10500,80000,SINGLE FAMILY,2014-09-26
21365,4,1950,79800,61800,18000,117500,SINGLE FAMILY,2014-09-26
21668,0,0,0,0,0,90000,RESIDENTIAL CONDO,2014-09-26
20921,0,0,0,0,0,539900,RESIDENTIAL CONDO,2014-09-26
21398,2,1986,63300,53300,10000,100000,SINGLE FAMILY,2014-09-26
21357,3,1970,118700,91700,27000,128000,SINGLE FAMILY,2014-09-26
21309,0,0,0,0,0,236000,SINGLE FAMILY,2014-09-26
21872,3,2001,120000,97500,22500,144000,SINGLE FAMILY,2014-09-26
21154,3,1985,377200,181200,196000,425000,ZERO LOT LINE,2014-09-26
21622,2,1985,110500,83500,27000,109000,SINGLE FAMILY,2014-09-26
21415,3,1973,82800,62800,20000,111000,SINGLE FAMILY,2014-09-26
20697,0,0,0,0,0,132500,RESIDENTIAL CONDO,2014-09-26
20624,0,0,0,0,0,236000,SINGLE FAMILY,2014-09-26
20881,0,0,0,0,0,420000,RESIDENTIAL CONDO,2014-09-26
21763,2,1986,84200,72200,12000,79200,ZERO LOT LINE,2014-09-26
21805,0,0,0,0,0,66000,RESIDENTIAL CONDO,2014-09-26
21089,3,1951,431800,156600,275200,400000,SINGLE FAMILY,2014-09-26
21056,0,0,0,0,0,340000,VACANT RESIDENTIAL LAND,2014-09-26
21546,0,0,0,0,0,235000,RESIDENTIAL CONDO,2014-09-26
20522,0,0,0,0,0,211000,RESIDENTIAL CONDO,2014-09-26
20505,0,0,0,0,0,105900,RESIDENTIAL CONDO,2014-09-26
20607,0,0,0,0,0,395000,SINGLE FAMILY,2014-09-26
20775,0,0,0,0,0,228150,SINGLE FAMILY,2014-09-26
21824,0,0,0,0,0,143500,SINGLE FAMILY,2014-09-26
20796,2,1940,249600,99600,150000,295000,SINGLE FAMILY,2014-09-26
20652,0,0,0,0,0,210000,RESIDENTIAL CONDO,2014-09-26
21938,0,0,0,0,0,462781,RESIDENTIAL CONDO,2014-09-26
21481,4,2014,351700,317700,27000,358400,SINGLE FAMILY,2014-09-26
21577,2,1960,130300,102600,26000,128999,SINGLE FAMILY,2014-09-26
20537,3,1956,116500,89900,25000,131000,SINGLE FAMILY,2014-09-26
20805,4,2015,590400,398700,150000,250000,SINGLE FAMILY,2014-09-26
21402,2,1950,91600,75600,15000,145000,SINGLE FAMILY,2014-09-26
20891,0,0,0,0,0,208000,RESIDENTIAL CONDO,2014-09-26
21144,0,0,0,0,0,200000,RESIDENTIAL CONDO,2014-09-26
21689,2,1955,118500,96900,21000,136000,SINGLE FAMILY,2014-09-26
21557,2,1950,114000,89000,25000,159500,SINGLE FAMILY,2014-09-26
20716,0,0,0,0,0,171500,SINGLE FAMILY,2014-09-26
21229,3,1954,88000,54200,30000,74129,SINGLE FAMILY,2014-09-26
21861,0,0,0,0,0,122500,SINGLE FAMILY,2014-09-26
21673,0,0,47000,0,47000,75000,VACANT RESIDENTIAL LAND,2014-09-26
21074,0,0,0,0,0,295000,RESIDENTIAL CONDO,2014-09-26
20956,0,0,0,0,0,102000,RESIDENTIAL CONDO,2014-09-26
20999,0,0,0,0,0,440000,SINGLE FAMILY,2014-09-26
21871,3,1997,150200,127700,22500,180250,SINGLE FAMILY,2014-09-26
20700,0,0,0,0,0,227000,SINGLE FAMILY,2014-09-26
21306,3,1983,85000,62000,23000,69000,SINGLE FAMILY,2014-09-26
20493,0,0,0,0,0,179900,RESIDENTIAL CONDO,2014-09-26
21133,0,0,0,0,0,134900,RESIDENTIAL CONDO,2014-09-26
21305,3,2006,193600,163600,30000,195000,SINGLE FAMILY,2014-09-26
21836,3,1972,119800,97800,22000,129900,SINGLE FAMILY,2014-09-26
20908,0,0,0,0,0,214900,SINGLE FAMILY,2014-09-26
20666,0,0,0,0,0,216000,SINGLE FAMILY,2014-09-26
21601,0,0,0,0,0,174000,SINGLE FAMILY,2014-09-26
20756,0,0,0,0,0,274460,SINGLE FAMILY,2014-09-26
20713,0,0,0,0,0,263000,SINGLE FAMILY,2014-09-26
21804,0,0,0,0,0,82000,RESIDENTIAL CONDO,2014-09-26
20757,0,0,0,0,0,286080,SINGLE FAMILY,2014-09-26
21146,0,0,0,0,0,377000,SINGLE FAMILY,2014-09-26
21180,0,0,0,0,0,275000,SINGLE FAMILY,2014-09-27
21080,0,0,0,0,0,490000,RESIDENTIAL CONDO,2014-09-28
21371,3,1956,119600,85100,34500,195000,SINGLE FAMILY,2014-09-28
21813,3,1987,129800,107300,22500,164900,SINGLE FAMILY,2014-09-29
20792,0,0,0,0,0,256889,SINGLE FAMILY,2014-09-29
21195,3,1969,86000,73900,11000,86000,SINGLE FAMILY,2014-09-29
20500,0,0,0,0,0,120000,VACANT RESIDENTIAL LAND,2014-09-29
21781,3,1954,132300,108900,23000,200000,SINGLE FAMILY,2014-09-29
21789,0,0,0,0,0,116000,RESIDENTIAL CONDO,2014-09-29
21691,2,1953,89200,70200,19000,86500,SINGLE FAMILY,2014-09-29
20810,3,2008,97500,86500,11000,94500,SINGLE FAMILY,2014-09-29
21447,0,0,0,0,0,250000,DUPLEX,2014-09-29
21843,3,1985,120100,92600,27500,139000,SINGLE FAMILY,2014-09-29
21931,0,0,0,0,0,275900,RESIDENTIAL CONDO,2014-09-29
21808,4,1973,131200,103300,27000,172000,SINGLE FAMILY,2014-09-29
21246,3,2014,256500,207900,45000,324900,SINGLE FAMILY,2014-09-29
21901,0,0,0,0,0,169900,SINGLE FAMILY,2014-09-29
21644,0,0,0,0,0,335000,SINGLE FAMILY,2014-09-29
21564,0,0,3000,0,3000,65000,VACANT RESIDENTIAL LAND,2014-09-29
21210,0,0,0,0,0,45000,RESIDENTIAL CONDO,2014-09-29
21631,0,0,0,0,0,120000,SINGLE FAMILY,2014-09-29
21433,2,1959,89200,59900,25000,120000,SINGLE FAMILY,2014-09-29
21732,0,0,0,0,0,263363,SINGLE FAMILY,2014-09-29
21093,4,1995,412500,212500,200000,506000,SINGLE FAMILY,2014-09-29
20644,0,0,0,0,0,62500,RESIDENTIAL CONDO,2014-09-29
21098,0,0,0,0,0,114900,RESIDENTIAL CONDO,2014-09-29
21103,0,0,0,0,0,196000,SINGLE FAMILY,2014-09-29
21705,0,0,0,0,0,206000,RESIDENTIAL CONDO,2014-09-29
20875,3,1927,788100,520500,253500,775000,SINGLE FAMILY,2014-09-29
20501,0,0,0,0,0,120000,RESIDENTIAL CONDO,2014-09-29
20610,0,0,0,0,0,154000,RESIDENTIAL CONDO,2014-09-29
21284,0,0,0,0,0,53057,SINGLE FAMILY,2014-09-29
20868,2,1925,473300,271700,190800,570000,SINGLE FAMILY,2014-09-29
21777,0,0,0,0,0,393029,SINGLE FAMILY,2014-09-29
21313,4,1958,131200,104800,25000,170000,SINGLE FAMILY,2014-09-29
20502,0,0,0,0,0,120000,RESIDENTIAL CONDO,2014-09-29
21553,3,1964,163600,128600,35000,229900,SINGLE FAMILY,2014-09-29
21539,3,1915,424500,316600,100000,509868,SINGLE FAMILY,2014-09-29
21650,0,0,0,0,0,348575,SINGLE FAMILY,2014-09-29
20692,2,1985,83000,65900,16000,77000,ZERO LOT LINE,2014-09-29
20895,5,2015,1049600,869600,180000,390150,SINGLE FAMILY,2014-09-29
21870,0,0,0,0,0,150000,SINGLE FAMILY,2014-09-29
21769,2,1983,76800,62500,14300,75000,ZERO LOT LINE,2014-09-29
21648,0,0,0,0,0,432085,SINGLE FAMILY,2014-09-29
21464,3,1993,188000,158100,29900,253000,SINGLE FAMILY,2014-09-29
21120,5,1977,188200,154000,33800,242000,SINGLE FAMILY,2014-09-29
21646,0,0,0,0,0,367395,SINGLE FAMILY,2014-09-29
20490,0,0,0,0,0,175000,RESIDENTIAL CONDO,2014-09-29
20647,3,1988,122600,98600,24000,143000,SINGLE FAMILY,2014-09-29
21706,0,0,0,0,0,149900,RESIDENTIAL CONDO,2014-09-29
21562,0,0,0,0,0,374900,RESIDENTIAL CONDO,2014-09-29
20788,0,0,0,0,0,192000,RESIDENTIAL CONDO,2014-09-29
21030,0,0,0,0,0,167000,ZERO LOT LINE,2014-09-29
21283,0,0,0,0,0,53057,SINGLE FAMILY,2014-09-29
20738,0,0,0,0,0,250000,SINGLE FAMILY,2014-09-29
21253,3,2000,261300,211300,50000,275000,SINGLE FAMILY,2014-09-29
21795,0,0,0,0,0,116961,RESIDENTIAL CONDO,2014-09-29
21944,0,0,0,0,0,208000,RESIDENTIAL CONDO,2014-09-29
21504,0,0,0,0,0,400000,RESIDENTIAL CONDO,2014-09-29
21453,0,0,0,0,0,250000,DUPLEX,2014-09-29
21044,5,2005,990100,578900,378000,975000,SINGLE FAMILY,2014-09-29
20855,4,1962,292400,88300,198800,441350,DUPLEX,2014-09-29
20765,0,0,0,0,0,210000,SINGLE FAMILY,2014-09-29
21233,3,1915,169300,116200,45000,225000,SINGLE FAMILY,2014-09-29
20990,3,1941,285500,105500,180000,350000,SINGLE FAMILY,2014-09-29
20821,0,0,0,0,0,326000,RESIDENTIAL CONDO,2014-09-29
20627,0,0,0,0,0,182900,RESIDENTIAL CONDO,2014-09-29
20548,4,1971,97800,69800,28000,120000,DUPLEX,2014-09-29
21237,3,2014,222600,177600,45000,295000,SINGLE FAMILY,2014-09-29
21713,0,0,0,0,0,169900,RESIDENTIAL CONDO,2014-09-29
21106,0,0,0,0,0,275000,SINGLE FAMILY,2014-09-29
21897,0,0,0,0,0,176000,SINGLE FAMILY,2014-09-29
21205,4,1966,63000,50000,13000,85000,DUPLEX,2014-09-29
21142,0,0,0,0,0,267900,SINGLE FAMILY,2014-09-29
21444,3,1950,141100,111100,30000,137750,SINGLE FAMILY,2014-09-29
21672,0,0,0,0,0,177000,SINGLE FAMILY,2014-09-29
21140,3,1978,213900,173900,40000,189900,SINGLE FAMILY,2014-09-29
20964,0,0,0,0,0,65000,VACANT RESIDENTIAL LAND,2014-09-29
21721,0,0,0,0,0,160150,RESIDENTIAL CONDO,2014-09-29
21269,0,0,0,0,0,43260,SINGLE FAMILY,2014-09-29
20622,0,0,0,0,0,165000,RESIDENTIAL CONDO,2014-09-29
21200,3,1984,102500,89500,13000,58000,SINGLE FAMILY,2014-09-29
21202,3,1920,118500,105500,13000,84000,SINGLE FAMILY,2014-09-29
21722,0,0,0,0,0,175946,RESIDENTIAL CONDO,2014-09-29
21570,3,1930,105100,85600,17000,124500,SINGLE FAMILY,2014-09-29
20989,0,0,0,0,0,700000,RESIDENTIAL CONDO,2014-09-29
21236,3,2014,269500,220000,45000,319900,SINGLE FAMILY,2014-09-29
21308,0,0,0,0,0,197500,SINGLE FAMILY,2014-09-29
20698,0,0,0,0,0,128500,RESIDENTIAL CONDO,2014-09-29
21884,0,0,0,0,0,113100,RESIDENTIAL CONDO,2014-09-30
21718,0,0,0,0,0,163030,RESIDENTIAL CONDO,2014-09-30
21937,0,0,0,0,0,212000,RESIDENTIAL CONDO,2014-09-30
21726,0,0,0,0,0,188860,SINGLE FAMILY,2014-09-30
21458,0,0,0,0,0,130000,RESIDENTIAL CONDO,2014-09-30
20922,3,1928,284700,187700,90000,470000,DUPLEX,2014-09-30
20619,3,1974,145900,111900,34000,180000,SINGLE FAMILY,2014-09-30
21659,0,0,0,0,0,150500,SINGLE FAMILY,2014-09-30
21300,5,1955,178100,137400,30800,220000,SINGLE FAMILY,2014-09-30
21490,0,0,0,0,0,188000,RESIDENTIAL CONDO,2014-09-30
21078,4,1998,538700,296700,242000,512500,SINGLE FAMILY,2014-09-30
20785,0,0,0,0,0,265000,SINGLE FAMILY,2014-09-30
21457,0,0,0,0,0,130000,RESIDENTIAL CONDO,2014-09-30
21111,0,0,0,0,0,135000,RESIDENTIAL CONDO,2014-09-30
21670,0,0,0,0,0,165000,SINGLE FAMILY,2014-09-30
21101,0,0,0,0,0,141900,RESIDENTIAL CONDO,2014-09-30
21067,0,0,0,0,0,155000,RESIDENTIAL CONDO,2014-09-30
21712,0,0,0,0,0,158390,RESIDENTIAL CONDO,2014-09-30
20719,0,0,0,0,0,170000,SINGLE FAMILY,2014-09-30
20888,5,2015,1432200,1189200,216000,500000,VACANT RESIDENTIAL LAND,2014-09-30
21793,0,0,0,0,0,82000,RESIDENTIAL CONDO,2014-09-30
21719,0,0,0,0,0,153745,RESIDENTIAL CONDO,2014-09-30
20603,3,1954,166400,120200,21000,223900,SINGLE FAMILY,2014-09-30
21750,0,0,0,0,0,315600,RESIDENTIAL CONDO,2014-09-30
21190,0,0,0,0,0,292000,VACANT RESIDENTIAL LAND,2014-09-30
21540,3,1930,194900,105700,85000,181000,SINGLE FAMILY,2014-09-30
20977,3,1926,992700,212700,780000,935000,SINGLE FAMILY,2014-09-30
21161,5,2016,2506000,1863800,638800,850000,SINGLE FAMILY,2014-09-30
21155,4,1955,936400,548500,359700,910000,SINGLE FAMILY,2014-09-30
21609,2,1972,122100,97100,25000,160000,SINGLE FAMILY,2014-09-30
20907,0,0,0,0,0,362500,VACANT RESIDENTIAL LAND,2014-09-30
20669,0,0,0,0,0,280000,SINGLE FAMILY,2014-09-30
21234,3,2015,267200,215900,45000,175000,VACANT RESIDENTIAL LAND,2014-09-30
21748,0,0,0,0,0,299900,RESIDENTIAL CONDO,2014-09-30
21065,0,0,0,0,0,315000,RESIDENTIAL CONDO,2014-09-30
